pdf_page,functionary_code,functionary_name,gl_code,cost_centre,work_name,revised_est,budget_est
17,10,Municipal Secretary keÀe³e& keÀjCeejs Keeles : ceneveiejHeeefuekeÀe meef®eJe,410700104,1000100000,HO - M.S. MS ...,100,
17,10,Municipal Secretary keÀe³e& keÀjCeejs Keeles : ceneveiejHeeefuekeÀe meef®eJe,410700201,1000100000,HO - M.S. MS ...,25,
18,10,Municipal Secretary keÀe³e& keÀjCeejs Keeles : ceneveiejHeeefuekeÀe meef®eJe,410600200,1000100000,HO - M.S. MS ... 50 cegK³eeue³e-ce.ve.Hee.meef®eJe,50,
18,10,Municipal Secretary keÀe³e& keÀjCeejs Keeles : ceneveiejHeeefuekeÀe meef®eJe,410600301,1000100000,HO - M.S. MS ... 50 cegK³eeue³e-ce.ve.Hee.meef®eJe,50,
18,10,Municipal Secretary keÀe³e& keÀjCeejs Keeles : ceneveiejHeeefuekeÀe meef®eJe,410600320,1000100000,HO - M.S. MS 50,300,
18,10,Municipal Secretary keÀe³e& keÀjCeejs Keeles : ceneveiejHeeefuekeÀe meef®eJe,410700104,1000100000,HO - M.S. MS ... 25 cegK³eeue³e-ce.ve.Hee.meef®eJe,25,
18,10,Municipal Secretary keÀe³e& keÀjCeejs Keeles : ceneveiejHeeefuekeÀe meef®eJe,410700201,1000100000,HO - M.S. MS ... 25 cegK³eeue³e-ce.ve.Hee.meef®eJe,25,
18,10,Municipal Secretary keÀe³e& keÀjCeejs Keeles : ceneveiejHeeefuekeÀe meef®eJe,501000002,1000100000,MS ... 200 DeeefCe meJe& ÒekeÀej®eer efJeÐegle,200,
22,11,Municipal Chief Auditor's Deptt. keÀe³e& keÀjCeejs Keeles : ce.ve.Hee.cegK³e uesKee Heefj#ekeÀ,410600000,1000110000,HO - M.C.A. MCA 3000,3000,
22,11,Municipal Chief Auditor's Deptt. keÀe³e& keÀjCeejs Keeles : ce.ve.Hee.cegK³e uesKee Heefj#ekeÀ,410700000,1000110000,HO - M.C.A. MCA 600,764,
23,11,Municipal Chief Auditor's Deptt. FUNCTIONARY CODE: 11,501100001,1000110000,Auditor 4th floor of Howkers 35645 192,192,...
25,11,Municipal Chief Auditor's Deptt. keÀe³e& keÀjCeejs Keeles : ce.ve.Hee.cegK³e uesKee Heefj#ekeÀ,410600200,1000110000,HO - MCA MCA 461,461,
25,11,Municipal Chief Auditor's Deptt. keÀe³e& keÀjCeejs Keeles : ce.ve.Hee.cegK³e uesKee Heefj#ekeÀ,410700000,1000110000,HO - M.C.A. MCA 94,142,
28,11,Departments related to General Administration and Ward Management,410400034,1000125437,H. R. Module Training Centre M.C. 200 200 S®e.Deej. cee@[³etue ì^sefvebie meWìj,200,
28,11,Departments related to General Administration and Ward Management,410400034,4010120000,A Ward M.C. ... 100 S efJeYeeie,100,
28,11,Departments related to General Administration and Ward Management,410400034,4020120000,B Ward M.C. 100 100 yeer efJeYeeie,100,
28,11,Departments related to General Administration and Ward Management,410400034,4030120000,C Ward M.C. 200 200 meer efJeYeeie,200,
28,11,Departments related to General Administration and Ward Management,410400034,4040120000,D Ward M.C. 100 100 [er efJeYeeie,100,
28,11,Departments related to General Administration and Ward Management,410400034,4050120000,E Ward M.C. 200 200 F& efJeYeeie,200,
28,11,Departments related to General Administration and Ward Management,410400034,4060120000,F/South Ward M.C. 100 100 SHeÀ/oef#eCe efJeYeeie,100,
28,11,Departments related to General Administration and Ward Management,410400034,4070120000,F/North Ward M.C. 100 100 SHeÀ/Gllej efJeYeeie,100,
28,11,Departments related to General Administration and Ward Management,410400034,4080120000,G/South Ward M.C. 200 200 peer/oef#eCe efJeYeeie,200,
28,11,Departments related to General Administration and Ward Management,410400034,4090120000,G/North Ward M.C. 100 100 peer/Gllej efJeYeeie,100,
28,11,Departments related to General Administration and Ward Management,410400034,4100120000,H/East Ward M.C. 200 200 S®e/HetJe& efJeYeeie,200,
28,11,Departments related to General Administration and Ward Management,410400034,4110120000,H/West Ward M.C. 100 100 S®e/HeefM®ece efJeYeeie,100,
